new_cases,date,popluation,AgeGroup
8,48,2589000,5
6,48,7544000,1
2,48,7544000,2
18,48,7544000,3
15,48,7544000,4
22,48,7544000,5
3,48,245353,1
1,48,245353,2
1,48,245353,3
1,48,245353,4
4,48,245353,5
6,48,5071000,1
13,48,5071000,2
36,48,5071000,3
19,48,5071000,4
48,48,5071000,5
4,48,1677000,1
4,48,1677000,2
11,48,1677000,3
10,48,1677000,4
9,48,1677000,5
0,48,2589000,1
0,48,2589000,2
2,48,2589000,3
1,48,2589000,4
2,48,2589000,5
6,48,2589000,1
2,48,2589000,2
21,48,2589000,3
6,48,2589000,4
22,48,2589000,5
1,48,2589000,1
2,48,2589000,2
9,48,2589000,3
8,48,2589000,4
8,48,2589000,5
6,48,7544000,1
2,48,7544000,2
18,48,7544000,3
15,48,7544000,4
22,48,7544000,5
3,48,245353,1
1,48,245353,2
1,48,245353,3
1,48,245353,4
4,48,245353,5
6,48,5071000,1
13,48,5071000,2
36,48,5071000,3
19,48,5071000,4
48,48,5071000,5
4,48,1677000,1
4,48,1677000,2
11,48,1677000,3
10,48,1677000,4
9,48,1677000,5
6,48,2589000,1
2,48,2589000,2
21,48,2589000,3
6,48,2589000,4
22,48,2589000,5
6,48,7544000,1
2,48,7544000,2
18,48,7544000,3
15,48,7544000,4
22,48,7544000,5
3,48,245353,1
1,48,245353,2
1,48,245353,3
1,48,245353,4
4,48,245353,5
6,48,5071000,1
13,48,5071000,2
36,48,5071000,3
19,48,5071000,4
48,48,5071000,5
4,48,1677000,1
4,48,1677000,2
11,48,1677000,3
10,48,1677000,4
9,48,1677000,5
0,48,2589000,1
0,48,2589000,2
2,48,2589000,3
1,48,2589000,4
2,48,2589000,5
6,48,2589000,1
2,48,2589000,2
21,48,2589000,3
6,48,2589000,4
22,48,2589000,5
1,48,2589000,1
2,48,2589000,2
9,48,2589000,3
8,48,2589000,4
8,48,2589000,5
6,48,7544000,1
2,48,7544000,2
18,48,7544000,3
15,48,7544000,4
22,48,7544000,5
3,48,245353,1
1,48,245353,2
1,48,245353,3
1,48,245353,4
4,48,245353,5
6,48,5071000,1
13,48,5071000,2
36,48,5071000,3
19,48,5071000,4
48,48,5071000,5
4,48,1677000,1
4,48,1677000,2
11,48,1677000,3
10,48,1677000,4
9,48,1677000,5
0,48,2589000,1
0,48,2589000,2
2,48,2589000,3
1,48,2589000,4
2,48,2589000,5
6,48,2589000,1
2,48,2589000,2
21,48,2589000,3
6,48,2589000,4
22,48,2589000,5
1,48,2589000,1
2,48,2589000,2
9,48,2589000,3
8,48,2589000,4
8,48,2589000,5
5,41,7544000,1
3,41,7544000,2
22,41,7544000,3
10,41,7544000,4
22,41,7544000,5
5,41,245353,1
2,41,245353,2
1,41,245353,3
3,41,245353,4
2,41,245353,5
8,41,5071000,1
5,41,5071000,2
33,41,5071000,3
10,41,5071000,4
26,41,5071000,5
12,41,1677000,1
3,41,1677000,2
21,41,1677000,3
11,41,1677000,4
20,41,1677000,5
6,41,2589000,1
2,41,2589000,2
18,41,2589000,3
19,41,2589000,4
21,41,2589000,5
2,41,2589000,1
1,41,2589000,2
9,41,2589000,3
5,41,2589000,4
11,41,2589000,5
5,41,7544000,1
3,41,7544000,2
22,41,7544000,3
10,41,7544000,4
22,41,7544000,5
8,41,5071000,1
5,41,5071000,2
33,41,5071000,3
10,41,5071000,4
26,41,5071000,5
12,41,1677000,1
3,41,1677000,2
21,41,1677000,3
11,41,1677000,4
20,41,1677000,5
1,41,2589000,1
1,41,2589000,2
4,41,2589000,3
1,41,2589000,4
2,41,2589000,5
6,41,2589000,1
2,41,2589000,2
18,41,2589000,3
19,41,2589000,4
21,41,2589000,5
2,41,2589000,1
1,41,2589000,2
9,41,2589000,3
5,41,2589000,4
11,41,2589000,5
5,41,7544000,1
3,41,7544000,2
22,41,7544000,3
10,41,7544000,4
22,41,7544000,5
5,41,245353,1
2,41,245353,2
1,41,245353,3
3,41,245353,4
2,41,245353,5
8,41,5071000,1
5,41,5071000,2
33,41,5071000,3
10,41,5071000,4
26,41,5071000,5
12,41,1677000,1
3,41,1677000,2
21,41,1677000,3
11,41,1677000,4
20,41,1677000,5
1,41,2589000,1
1,41,2589000,2
4,41,2589000,3
1,41,2589000,4
2,41,2589000,5
6,41,2589000,1
2,41,2589000,2
18,41,2589000,3
19,41,2589000,4
21,41,2589000,5
2,41,2589000,1
1,41,2589000,2
9,41,2589000,3
5,41,2589000,4
11,41,2589000,5
5,41,7544000,1
3,41,7544000,2
22,41,7544000,3
10,41,7544000,4
22,41,7544000,5
5,41,245353,1
2,41,245353,2
1,41,245353,3
3,41,245353,4
2,41,245353,5
8,41,5071000,1
5,41,5071000,2
33,41,5071000,3
10,41,5071000,4
26,41,5071000,5
12,41,1677000,1
3,41,1677000,2
21,41,1677000,3
11,41,1677000,4
20,41,1677000,5
1,41,2589000,1
1,41,2589000,2
4,41,2589000,3
1,41,2589000,4
2,41,2589000,5
6,41,2589000,1
2,41,2589000,2
18,41,2589000,3
19,41,2589000,4
21,41,2589000,5
2,41,2589000,1
1,41,2589000,2
9,41,2589000,3
5,41,2589000,4
11,41,2589000,5
5,41,7544000,1
3,41,7544000,2
22,41,7544000,3
10,41,7544000,4
22,41,7544000,5
5,41,245353,1
2,41,245353,2
1,41,245353,3
3,41,245353,4
2,41,245353,5
8,41,5071000,1
5,41,5071000,2
33,41,5071000,3
10,41,5071000,4
26,41,5071000,5
12,41,1677000,1
3,41,1677000,2
21,41,1677000,3
11,41,1677000,4
20,41,1677000,5
1,41,2589000,1
1,41,2589000,2
4,41,2589000,3
1,41,2589000,4
2,41,2589000,5
6,41,2589000,1
2,41,2589000,2
18,41,2589000,3
19,41,2589000,4
21,41,2589000,5
2,41,2589000,1
1,41,2589000,2
9,41,2589000,3
5,41,2589000,4
11,41,2589000,5
5,41,7544000,1
3,41,7544000,2
22,41,7544000,3
10,41,7544000,4
22,41,7544000,5
5,41,245353,1
2,41,245353,2
1,41,245353,3
3,41,245353,4
2,41,245353,5
8,41,5071000,1
5,41,5071000,2
33,41,5071000,3
10,41,5071000,4
26,41,5071000,5
12,41,1677000,1
3,41,1677000,2
21,41,1677000,3
11,41,1677000,4
20,41,1677000,5
6,41,2589000,1
2,41,2589000,2
18,41,2589000,3
19,41,2589000,4
21,41,2589000,5
2,41,2589000,1
1,41,2589000,2
9,41,2589000,3
5,41,2589000,4
11,41,2589000,5
5,41,7544000,1
3,41,7544000,2
22,41,7544000,3
10,41,7544000,4
22,41,7544000,5
5,41,245353,1
2,41,245353,2
1,41,245353,3
3,41,245353,4
2,41,245353,5
8,41,5071000,1
5,41,5071000,2
33,41,5071000,3
10,41,5071000,4
26,41,5071000,5
12,41,1677000,1
3,41,1677000,2
21,41,1677000,3
11,41,1677000,4
20,41,1677000,5
6,41,2589000,1
2,41,2589000,2
18,41,2589000,3
19,41,2589000,4
21,41,2589000,5
2,41,2589000,1
1,41,2589000,2
9,41,2589000,3
5,41,2589000,4
11,41,2589000,5
4,34,7544000,1
0,34,7544000,2
8,34,7544000,3
7,34,7544000,4
20,34,7544000,5
7,34,245353,1
7,34,245353,2
9,34,245353,3
4,34,245353,4
3,34,245353,5
9,34,5071000,1
2,34,5071000,2
14,34,5071000,3
18,34,5071000,4
24,34,5071000,5
6,34,1677000,1
4,34,1677000,2
15,34,1677000,3
18,34,1677000,4
19,34,1677000,5
0,34,2589000,1
0,34,2589000,2
1,34,2589000,3
2,34,2589000,4
2,34,2589000,5
3,34,2589000,1
0,34,2589000,2
10,34,2589000,3
14,34,2589000,4
27,34,2589000,5
3,34,2589000,1
1,34,2589000,2
5,34,2589000,3
6,34,2589000,4
14,34,2589000,5
4,34,7544000,1
0,34,7544000,2
8,34,7544000,3
7,34,7544000,4
20,34,7544000,5
9,34,5071000,1
2,34,5071000,2
14,34,5071000,3
18,34,5071000,4
24,34,5071000,5
6,34,1677000,1
4,34,1677000,2
15,34,1677000,3
18,34,1677000,4
19,34,1677000,5
3,34,2589000,1
0,34,2589000,2
10,34,2589000,3
14,34,2589000,4
27,34,2589000,5
3,34,2589000,1
1,34,2589000,2
5,34,2589000,3
6,34,2589000,4
14,34,2589000,5
4,34,7544000,1
0,34,7544000,2
8,34,7544000,3
7,34,7544000,4
20,34,7544000,5
7,34,245353,1
7,34,245353,2
9,34,245353,3
4,34,245353,4
3,34,245353,5
9,34,5071000,1
2,34,5071000,2
14,34,5071000,3
18,34,5071000,4
24,34,5071000,5
6,34,1677000,1
4,34,1677000,2
15,34,1677000,3
18,34,1677000,4
19,34,1677000,5
3,34,2589000,1
0,34,2589000,2
10,34,2589000,3
14,34,2589000,4
27,34,2589000,5
3,34,2589000,1
1,34,2589000,2
5,34,2589000,3
6,34,2589000,4
14,34,2589000,5
4,34,7544000,1
0,34,7544000,2
8,34,7544000,3
7,34,7544000,4
20,34,7544000,5
7,34,245353,1
7,34,245353,2
9,34,245353,3
4,34,245353,4
3,34,245353,5
9,34,5071000,1
2,34,5071000,2
14,34,5071000,3
18,34,5071000,4
24,34,5071000,5
6,34,1677000,1
4,34,1677000,2
15,34,1677000,3
18,34,1677000,4
19,34,1677000,5
0,34,2589000,1
0,34,2589000,2
1,34,2589000,3
2,34,2589000,4
2,34,2589000,5
3,34,2589000,1
0,34,2589000,2
10,34,2589000,3
14,34,2589000,4
27,34,2589000,5
3,34,2589000,1
1,34,2589000,2
5,34,2589000,3
6,34,2589000,4
14,34,2589000,5
4,34,7544000,1
0,34,7544000,2
8,34,7544000,3
7,34,7544000,4
20,34,7544000,5
7,34,245353,1
7,34,245353,2
9,34,245353,3
4,34,245353,4
3,34,245353,5
9,34,5071000,1
2,34,5071000,2
14,34,5071000,3
18,34,5071000,4
24,34,5071000,5
6,34,1677000,1
4,34,1677000,2
15,34,1677000,3
18,34,1677000,4
19,34,1677000,5
0,34,2589000,1
0,34,2589000,2
1,34,2589000,3
2,34,2589000,4
2,34,2589000,5
3,34,2589000,1
0,34,2589000,2
10,34,2589000,3
14,34,2589000,4
27,34,2589000,5
3,34,2589000,1
1,34,2589000,2
5,34,2589000,3
6,34,2589000,4
14,34,2589000,5
4,34,7544000,1
0,34,7544000,2
8,34,7544000,3
7,34,7544000,4
20,34,7544000,5
7,34,245353,1
7,34,245353,2
9,34,245353,3
4,34,245353,4
3,34,245353,5
9,34,5071000,1
2,34,5071000,2
14,34,5071000,3
18,34,5071000,4
24,34,5071000,5
6,34,1677000,1
4,34,1677000,2
15,34,1677000,3
18,34,1677000,4
19,34,1677000,5
0,34,2589000,1
0,34,2589000,2
1,34,2589000,3
2,34,2589000,4
2,34,2589000,5
3,34,2589000,1
0,34,2589000,2
10,34,2589000,3
14,34,2589000,4
27,34,2589000,5
3,34,2589000,1
1,34,2589000,2
5,34,2589000,3
6,34,2589000,4
14,34,2589000,5
4,34,7544000,1
0,34,7544000,2
8,34,7544000,3
7,34,7544000,4
20,34,7544000,5
7,34,245353,1
7,34,245353,2
9,34,245353,3
4,34,245353,4
3,34,245353,5
9,34,5071000,1
2,34,5071000,2
14,34,5071000,3
18,34,5071000,4
24,34,5071000,5
6,34,1677000,1
4,34,1677000,2
15,34,1677000,3
18,34,1677000,4
19,34,1677000,5
0,34,2589000,1
0,34,2589000,2
1,34,2589000,3
2,34,2589000,4
2,34,2589000,5
3,34,2589000,1
0,34,2589000,2
10,34,2589000,3
14,34,2589000,4
27,34,2589000,5
3,34,2589000,1
1,34,2589000,2
5,34,2589000,3
6,34,2589000,4
14,34,2589000,5
3,393,245353,1
0,393,245353,2
2,393,245353,3
4,393,245353,4
2,393,245353,5
9,393,5071000,1
2,393,5071000,2
13,393,5071000,3
10,393,5071000,4
15,393,5071000,5
14,393,1677000,1
7,393,1677000,2
14,393,1677000,3
14,393,1677000,4
17,393,1677000,5
4,393,2589000,1
1,393,2589000,2
15,393,2589000,3
9,393,2589000,4
11,393,2589000,5
2,393,2589000,1
0,393,2589000,2
2,393,2589000,3
3,393,2589000,4
6,393,2589000,5
3,393,245353,1
0,393,245353,2
2,393,245353,3
4,393,245353,4
2,393,245353,5
9,393,5071000,1
2,393,5071000,2
13,393,5071000,3
10,393,5071000,4
15,393,5071000,5
14,393,1677000,1
7,393,1677000,2
14,393,1677000,3
14,393,1677000,4
17,393,1677000,5
4,393,2589000,1
1,393,2589000,2
15,393,2589000,3
9,393,2589000,4
11,393,2589000,5
2,393,2589000,1
0,393,2589000,2
2,393,2589000,3
3,393,2589000,4
6,393,2589000,5
2,393,7544000,1
1,393,7544000,2
6,393,7544000,3
4,393,7544000,4
15,393,7544000,5
3,393,245353,1
0,393,245353,2
2,393,245353,3
4,393,245353,4
2,393,245353,5
9,393,5071000,1
2,393,5071000,2
13,393,5071000,3
10,393,5071000,4
15,393,5071000,5
14,393,1677000,1
7,393,1677000,2
14,393,1677000,3
14,393,1677000,4
17,393,1677000,5
4,393,2589000,1
1,393,2589000,2
15,393,2589000,3
9,393,2589000,4
11,393,2589000,5
2,393,2589000,1
0,393,2589000,2
2,393,2589000,3
3,393,2589000,4
6,393,2589000,5
2,393,7544000,1
1,393,7544000,2
6,393,7544000,3
4,393,7544000,4
15,393,7544000,5
9,393,5071000,1
2,393,5071000,2
13,393,5071000,3
10,393,5071000,4
15,393,5071000,5
14,393,1677000,1
7,393,1677000,2
14,393,1677000,3
14,393,1677000,4
17,393,1677000,5
0,393,2589000,1
0,393,2589000,2
0,393,2589000,3
0,393,2589000,4
2,393,2589000,5
4,393,2589000,1
1,393,2589000,2
15,393,2589000,3
9,393,2589000,4
11,393,2589000,5
2,393,2589000,1
0,393,2589000,2
2,393,2589000,3
3,393,2589000,4
6,393,2589000,5
2,393,7544000,1
1,393,7544000,2
6,393,7544000,3
4,393,7544000,4
15,393,7544000,5
9,393,5071000,1
2,393,5071000,2
13,393,5071000,3
10,393,5071000,4
15,393,5071000,5
14,393,1677000,1
7,393,1677000,2
14,393,1677000,3
14,393,1677000,4
17,393,1677000,5
4,393,2589000,1
1,393,2589000,2
15,393,2589000,3
9,393,2589000,4
11,393,2589000,5
2,393,2589000,1
0,393,2589000,2
2,393,2589000,3
3,393,2589000,4
6,393,2589000,5
2,393,7544000,1
1,393,7544000,2
6,393,7544000,3
4,393,7544000,4
15,393,7544000,5
3,393,245353,1
0,393,245353,2
2,393,245353,3
4,393,245353,4
2,393,245353,5
9,393,5071000,1
2,393,5071000,2
13,393,5071000,3
10,393,5071000,4
15,393,5071000,5
14,393,1677000,1
7,393,1677000,2
14,393,1677000,3
14,393,1677000,4
17,393,1677000,5
4,393,2589000,1
1,393,2589000,2
15,393,2589000,3
9,393,2589000,4
11,393,2589000,5
2,393,2589000,1
0,393,2589000,2
2,393,2589000,3
3,393,2589000,4
6,393,2589000,5
2,393,7544000,1
1,393,7544000,2
6,393,7544000,3
4,393,7544000,4
15,393,7544000,5
3,393,245353,1
0,393,245353,2
2,393,245353,3
4,393,245353,4
2,393,245353,5
9,393,5071000,1
2,393,5071000,2
13,393,5071000,3
10,393,5071000,4
15,393,5071000,5
14,393,1677000,1
7,393,1677000,2
14,393,1677000,3
14,393,1677000,4
17,393,1677000,5
0,393,2589000,1
0,393,2589000,2
0,393,2589000,3
0,393,2589000,4
2,393,2589000,5
4,393,2589000,1
1,393,2589000,2
15,393,2589000,3
9,393,2589000,4
11,393,2589000,5
2,393,2589000,1
0,393,2589000,2
2,393,2589000,3
3,393,2589000,4
6,393,2589000,5
4,386,7544000,1
2,386,7544000,2
11,386,7544000,3
13,386,7544000,4
18,386,7544000,5
7,386,245353,1
2,386,245353,2
4,386,245353,3
2,386,245353,4
3,386,245353,5
17,386,5071000,1
11,386,5071000,2
25,386,5071000,3
16,386,5071000,4
33,386,5071000,5
20,386,1677000,1
11,386,1677000,2
15,386,1677000,3
13,386,1677000,4
19,386,1677000,5
11,386,2589000,1
6,386,2589000,2
19,386,2589000,3
10,386,2589000,4
36,386,2589000,5
1,386,2589000,1
2,386,2589000,2
0,386,2589000,3
2,386,2589000,4
8,386,2589000,5
4,386,7544000,1
2,386,7544000,2
11,386,7544000,3
13,386,7544000,4
18,386,7544000,5
7,386,245353,1
2,386,245353,2
4,386,245353,3
2,386,245353,4
3,386,245353,5
17,386,5071000,1
11,386,5071000,2
25,386,5071000,3
16,386,5071000,4
33,386,5071000,5
20,386,1677000,1
11,386,1677000,2
15,386,1677000,3
13,386,1677000,4
19,386,1677000,5
11,386,2589000,1
6,386,2589000,2
19,386,2589000,3
10,386,2589000,4
36,386,2589000,5
1,386,2589000,1
2,386,2589000,2
0,386,2589000,3
2,386,2589000,4
8,386,2589000,5
4,386,7544000,1
2,386,7544000,2
11,386,7544000,3
13,386,7544000,4
18,386,7544000,5
7,386,245353,1
2,386,245353,2
4,386,245353,3
2,386,245353,4
3,386,245353,5
17,386,5071000,1
11,386,5071000,2
25,386,5071000,3
16,386,5071000,4
33,386,5071000,5
20,386,1677000,1
11,386,1677000,2
15,386,1677000,3
13,386,1677000,4
19,386,1677000,5
0,386,2589000,1
0,386,2589000,2
1,386,2589000,3
0,386,2589000,4
1,386,2589000,5
11,386,2589000,1
6,386,2589000,2
19,386,2589000,3
10,386,2589000,4
36,386,2589000,5
1,386,2589000,1
2,386,2589000,2
0,386,2589000,3
2,386,2589000,4
8,386,2589000,5
4,386,7544000,1
2,386,7544000,2
11,386,7544000,3
13,386,7544000,4
18,386,7544000,5
7,386,245353,1
2,386,245353,2
4,386,245353,3
2,386,245353,4
3,386,245353,5
17,386,5071000,1
11,386,5071000,2
25,386,5071000,3
16,386,5071000,4
33,386,5071000,5
20,386,1677000,1
11,386,1677000,2
15,386,1677000,3
13,386,1677000,4
19,386,1677000,5
11,386,2589000,1
6,386,2589000,2
19,386,2589000,3
10,386,2589000,4
36,386,2589000,5
1,386,2589000,1
2,386,2589000,2
0,386,2589000,3
2,386,2589000,4
8,386,2589000,5
4,386,7544000,1
2,386,7544000,2
11,386,7544000,3
13,386,7544000,4
18,386,7544000,5
7,386,245353,1
2,386,245353,2
4,386,245353,3
2,386,245353,4
3,386,245353,5
17,386,5071000,1
11,386,5071000,2
25,386,5071000,3
16,386,5071000,4
33,386,5071000,5
20,386,1677000,1
11,386,1677000,2
15,386,1677000,3
13,386,1677000,4
19,386,1677000,5
11,386,2589000,1
6,386,2589000,2
19,386,2589000,3
10,386,2589000,4
36,386,2589000,5
1,386,2589000,1
2,386,2589000,2
0,386,2589000,3
2,386,2589000,4
8,386,2589000,5
4,386,7544000,1
2,386,7544000,2
11,386,7544000,3
13,386,7544000,4
18,386,7544000,5
7,386,245353,1
2,386,245353,2
4,386,245353,3
2,386,245353,4
3,386,245353,5
17,386,5071000,1
11,386,5071000,2
25,386,5071000,3
16,386,5071000,4
33,386,5071000,5
20,386,1677000,1
11,386,1677000,2
15,386,1677000,3
13,386,1677000,4
19,386,1677000,5
0,386,2589000,1
0,386,2589000,2
1,386,2589000,3
0,386,2589000,4
1,386,2589000,5
11,386,2589000,1
6,386,2589000,2
19,386,2589000,3
10,386,2589000,4
36,386,2589000,5
1,386,2589000,1
2,386,2589000,2
0,386,2589000,3
2,386,2589000,4
8,386,2589000,5
4,386,7544000,1
2,386,7544000,2
11,386,7544000,3
13,386,7544000,4
18,386,7544000,5
17,386,5071000,1
11,386,5071000,2
25,386,5071000,3
16,386,5071000,4
33,386,5071000,5
20,386,1677000,1
11,386,1677000,2
15,386,1677000,3
13,386,1677000,4
19,386,1677000,5
11,386,2589000,1
6,386,2589000,2
19,386,2589000,3
10,386,2589000,4
36,386,2589000,5
1,386,2589000,1
2,386,2589000,2
0,386,2589000,3
2,386,2589000,4
8,386,2589000,5
10,379,7544000,1
5,379,7544000,2
13,379,7544000,3
6,379,7544000,4
19,379,7544000,5
9,379,245353,1
2,379,245353,2
5,379,245353,3
6,379,245353,4
2,379,245353,5
16,379,5071000,1
9,379,5071000,2
24,379,5071000,3
23,379,5071000,4
35,379,5071000,5
26,379,1677000,1
12,379,1677000,2
17,379,1677000,3
19,379,1677000,4
31,379,1677000,5
5,379,2589000,1
2,379,2589000,2
24,379,2589000,3
12,379,2589000,4
32,379,2589000,5
6,379,2589000,1
4,379,2589000,2
3,379,2589000,3
3,379,2589000,4
20,379,2589000,5
10,379,7544000,1
5,379,7544000,2
13,379,7544000,3
6,379,7544000,4
19,379,7544000,5
9,379,245353,1
2,379,245353,2
5,379,245353,3
6,379,245353,4
2,379,245353,5
16,379,5071000,1
9,379,5071000,2
24,379,5071000,3
23,379,5071000,4
35,379,5071000,5
26,379,1677000,1
12,379,1677000,2
17,379,1677000,3
19,379,1677000,4
31,379,1677000,5
5,379,2589000,1
2,379,2589000,2
24,379,2589000,3
12,379,2589000,4
32,379,2589000,5
6,379,2589000,1
4,379,2589000,2
3,379,2589000,3
3,379,2589000,4
20,379,2589000,5
10,379,7544000,1
5,379,7544000,2
13,379,7544000,3
6,379,7544000,4
19,379,7544000,5
9,379,245353,1
2,379,245353,2
5,379,245353,3
6,379,245353,4
2,379,245353,5
16,379,5071000,1
9,379,5071000,2
24,379,5071000,3
23,379,5071000,4
35,379,5071000,5
26,379,1677000,1
12,379,1677000,2
17,379,1677000,3
19,379,1677000,4
31,379,1677000,5
5,379,2589000,1
2,379,2589000,2
24,379,2589000,3
12,379,2589000,4
32,379,2589000,5
6,379,2589000,1
4,379,2589000,2
3,379,2589000,3
3,379,2589000,4
20,379,2589000,5
10,379,7544000,1
5,379,7544000,2
13,379,7544000,3
6,379,7544000,4
19,379,7544000,5
9,379,245353,1
2,379,245353,2
5,379,245353,3
6,379,245353,4
2,379,245353,5
16,379,5071000,1
9,379,5071000,2
24,379,5071000,3
23,379,5071000,4
35,379,5071000,5
26,379,1677000,1
12,379,1677000,2
17,379,1677000,3
19,379,1677000,4
31,379,1677000,5
5,379,2589000,1
2,379,2589000,2
24,379,2589000,3
12,379,2589000,4
32,379,2589000,5
6,379,2589000,1
4,379,2589000,2
3,379,2589000,3
3,379,2589000,4
20,379,2589000,5
10,379,7544000,1
5,379,7544000,2
13,379,7544000,3
6,379,7544000,4
19,379,7544000,5
9,379,245353,1
2,379,245353,2
5,379,245353,3
6,379,245353,4
2,379,245353,5
16,379,5071000,1
9,379,5071000,2
24,379,5071000,3
23,379,5071000,4
35,379,5071000,5
26,379,1677000,1
12,379,1677000,2
17,379,1677000,3
19,379,1677000,4
31,379,1677000,5
1,379,2589000,1
0,379,2589000,2
1,379,2589000,3
1,379,2589000,4
0,379,2589000,5
5,379,2589000,1
2,379,2589000,2
24,379,2589000,3
12,379,2589000,4
32,379,2589000,5
6,379,2589000,1
4,379,2589000,2
3,379,2589000,3
3,379,2589000,4
20,379,2589000,5
10,379,7544000,1
5,379,7544000,2
13,379,7544000,3
6,379,7544000,4
19,379,7544000,5
9,379,245353,1
2,379,245353,2
5,379,245353,3
6,379,245353,4
2,379,245353,5
16,379,5071000,1
9,379,5071000,2
24,379,5071000,3
23,379,5071000,4
35,379,5071000,5
26,379,1677000,1
12,379,1677000,2
17,379,1677000,3
19,379,1677000,4
31,379,1677000,5
5,379,2589000,1
2,379,2589000,2
24,379,2589000,3
12,379,2589000,4
32,379,2589000,5
6,379,2589000,1
4,379,2589000,2
3,379,2589000,3
3,379,2589000,4
20,379,2589000,5
10,379,7544000,1
5,379,7544000,2
13,379,7544000,3
6,379,7544000,4
19,379,7544000,5
9,379,245353,1
2,379,245353,2
5,379,245353,3
6,379,245353,4
2,379,245353,5
16,379,5071000,1
9,379,5071000,2
24,379,5071000,3
23,379,5071000,4
35,379,5071000,5
26,379,1677000,1
12,379,1677000,2
17,379,1677000,3
19,379,1677000,4
31,379,1677000,5
1,379,2589000,1
0,379,2589000,2
1,379,2589000,3
1,379,2589000,4
0,379,2589000,5
5,379,2589000,1
2,379,2589000,2
24,379,2589000,3
12,379,2589000,4
32,379,2589000,5
6,379,2589000,1
4,379,2589000,2
3,379,2589000,3
3,379,2589000,4
20,379,2589000,5
6,372,7544000,1
5,372,7544000,2
14,372,7544000,3
6,372,7544000,4
17,372,7544000,5
5,372,245353,1
2,372,245353,2
1,372,245353,3
1,372,245353,4
2,372,245353,5
28,372,5071000,1
14,372,5071000,2
23,372,5071000,3
14,372,5071000,4
32,372,5071000,5
37,372,1677000,1
31,372,1677000,2
31,372,1677000,3
24,372,1677000,4
33,372,1677000,5
0,372,2589000,1
2,372,2589000,2
1,372,2589000,3
2,372,2589000,4
3,372,2589000,5
6,372,2589000,1
4,372,2589000,2
17,372,2589000,3
19,372,2589000,4
26,372,2589000,5
2,372,2589000,1
9,372,2589000,2
2,372,2589000,3
4,372,2589000,4
10,372,2589000,5
6,372,7544000,1
5,372,7544000,2
14,372,7544000,3
6,372,7544000,4
17,372,7544000,5
5,372,245353,1
2,372,245353,2
1,372,245353,3
1,372,245353,4
2,372,245353,5
28,372,5071000,1
14,372,5071000,2
23,372,5071000,3
14,372,5071000,4
32,372,5071000,5
37,372,1677000,1
31,372,1677000,2
31,372,1677000,3
24,372,1677000,4
33,372,1677000,5
0,372,2589000,1
2,372,2589000,2
1,372,2589000,3
2,372,2589000,4
3,372,2589000,5
6,372,2589000,1
4,372,2589000,2
17,372,2589000,3
19,372,2589000,4
26,372,2589000,5
2,372,2589000,1
9,372,2589000,2
2,372,2589000,3
4,372,2589000,4
10,372,2589000,5
6,372,7544000,1
5,372,7544000,2
14,372,7544000,3
6,372,7544000,4
17,372,7544000,5
28,372,5071000,1
14,372,5071000,2
23,372,5071000,3
14,372,5071000,4
32,372,5071000,5
37,372,1677000,1
31,372,1677000,2
31,372,1677000,3
24,372,1677000,4
33,372,1677000,5
0,372,2589000,1
2,372,2589000,2
1,372,2589000,3
2,372,2589000,4
3,372,2589000,5
6,372,2589000,1
4,372,2589000,2
17,372,2589000,3
19,372,2589000,4
26,372,2589000,5
2,372,2589000,1
9,372,2589000,2
2,372,2589000,3
4,372,2589000,4
10,372,2589000,5
6,372,7544000,1
5,372,7544000,2
14,372,7544000,3
6,372,7544000,4
17,372,7544000,5
5,372,245353,1
2,372,245353,2
1,372,245353,3
1,372,245353,4
2,372,245353,5
28,372,5071000,1
14,372,5071000,2
23,372,5071000,3
14,372,5071000,4
32,372,5071000,5
37,372,1677000,1
31,372,1677000,2
31,372,1677000,3
24,372,1677000,4
33,372,1677000,5
0,372,2589000,1
2,372,2589000,2
1,372,2589000,3
2,372,2589000,4
3,372,2589000,5
6,372,2589000,1
4,372,2589000,2
17,372,2589000,3
19,372,2589000,4
26,372,2589000,5
2,372,2589000,1
9,372,2589000,2
2,372,2589000,3
4,372,2589000,4
10,372,2589000,5
6,372,7544000,1
5,372,7544000,2
14,372,7544000,3
6,372,7544000,4
17,372,7544000,5
5,372,245353,1
2,372,245353,2
1,372,245353,3
1,372,245353,4
2,372,245353,5
28,372,5071000,1
14,372,5071000,2
23,372,5071000,3
14,372,5071000,4
32,372,5071000,5
37,372,1677000,1
31,372,1677000,2
31,372,1677000,3
24,372,1677000,4
33,372,1677000,5
0,372,2589000,1
2,372,2589000,2
1,372,2589000,3
2,372,2589000,4
3,372,2589000,5
6,372,2589000,1
4,372,2589000,2
17,372,2589000,3
19,372,2589000,4
26,372,2589000,5
2,372,2589000,1
9,372,2589000,2
2,372,2589000,3
4,372,2589000,4
10,372,2589000,5
6,372,7544000,1
5,372,7544000,2
14,372,7544000,3
6,372,7544000,4
17,372,7544000,5
28,372,5071000,1
14,372,5071000,2
23,372,5071000,3
14,372,5071000,4
32,372,5071000,5
37,372,1677000,1
31,372,1677000,2
31,372,1677000,3
24,372,1677000,4
33,372,1677000,5
6,372,2589000,1
4,372,2589000,2
17,372,2589000,3
19,372,2589000,4
26,372,2589000,5
2,372,2589000,1
9,372,2589000,2
2,372,2589000,3
4,372,2589000,4
10,372,2589000,5
6,372,7544000,1
